arm_id,expected_trials,invalid_or_failed_trials,mean_rr,rr_max,rr_min,rr_population_stdev,rr_range,rr_values,scenario_id,valid_trials,valid_vulnerable_ranks
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0045,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0046,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0047,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0048,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0049,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0050,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0051,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0052,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0053,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0054,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0055,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0056,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0057,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0058,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0059,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0060,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0061,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0062,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0063,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0064,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0065,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0066,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0067,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0068,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0069,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0070,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0071,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0072,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0073,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0074,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0075,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0076,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0077,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0078,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0079,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0080,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0081,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0082,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0083,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0084,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0085,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0086,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0087,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0088,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0089,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0090,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0091,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0092,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0093,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0094,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0095,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0096,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0097,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0098,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0099,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0100,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0101,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0102,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0103,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0104,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0105,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0106,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0107,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0108,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0109,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0110,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0111,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0112,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0113,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0114,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0115,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0116,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0117,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0118,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0119,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0120,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0121,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0122,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0123,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0124,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0125,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0126,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0127,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0128,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0129,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0130,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0131,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0132,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0133,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0134,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0135,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0136,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0137,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0138,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0139,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0140,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0141,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0142,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0143,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0144,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0145,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0146,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0147,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0148,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0149,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0150,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0151,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0152,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0153,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0154,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0155,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0156,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0157,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0158,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0159,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0160,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0161,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0162,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0163,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0164,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0165,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0166,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0167,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0168,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0169,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0170,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0171,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0172,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0173,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0174,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0175,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0176,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0177,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0178,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0179,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0180,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0181,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0182,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0183,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0184,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0185,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0186,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0187,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0188,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0189,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0190,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0191,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0192,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0193,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0194,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0195,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0196,5,"[5, 5, 5, 5, 5]"
