scenario_id,scenario_type,trial_number,input_order,output_ranking,exact_input_order_match,ascending_candidate_id_order,descending_candidate_id_order,exact_ascending_candidate_id_order_match,exact_descending_candidate_id_order_match,spearman_ascending_candidate_id_order
ow14-s0148,positive,3,ox14-c000167 ox14-c000161 ox14-c000243 ox14-c000404 ox14-c000351,ox14-c000167 ox14-c000161 ox14-c000243 ox14-c000404 ox14-c000351,true,ox14-c000161 ox14-c000167 ox14-c000243 ox14-c000351 ox14-c000404,ox14-c000404 ox14-c000351 ox14-c000243 ox14-c000167 ox14-c000161,false,false,0.8000000000
ow14-s0148,positive,4,ox14-c000167 ox14-c000161 ox14-c000243 ox14-c000404 ox14-c000351,ox14-c000167 ox14-c000161 ox14-c000243 ox14-c000404 ox14-c000351,true,ox14-c000161 ox14-c000167 ox14-c000243 ox14-c000351 ox14-c000404,ox14-c000404 ox14-c000351 ox14-c000243 ox14-c000167 ox14-c000161,false,false,0.8000000000
ow14-s0148,positive,5,ox14-c000167 ox14-c000161 ox14-c000243 ox14-c000404 ox14-c000351,ox14-c000167 ox14-c000161 ox14-c000243 ox14-c000404 ox14-c000351,true,ox14-c000161 ox14-c000167 ox14-c000243 ox14-c000351 ox14-c000404,ox14-c000404 ox14-c000351 ox14-c000243 ox14-c000167 ox14-c000161,false,false,0.8000000000
ow14-s0149,positive,1,ox14-c000272 ox14-c000117 ox14-c000029 ox14-c000429 ox14-c000372,ox14-c000029 ox14-c000117 ox14-c000272 ox14-c000372 ox14-c000429,false,ox14-c000029 ox14-c000117 ox14-c000272 ox14-c000372 ox14-c000429,ox14-c000429 ox14-c000372 ox14-c000272 ox14-c000117 ox14-c000029,true,false,1.0000000000
ow14-s0149,positive,2,ox14-c000272 ox14-c000117 ox14-c000029 ox14-c000429 ox14-c000372,ox14-c000029 ox14-c000117 ox14-c000272 ox14-c000372 ox14-c000429,false,ox14-c000029 ox14-c000117 ox14-c000272 ox14-c000372 ox14-c000429,ox14-c000429 ox14-c000372 ox14-c000272 ox14-c000117 ox14-c000029,true,false,1.0000000000
ow14-s0149,positive,3,ox14-c000272 ox14-c000117 ox14-c000029 ox14-c000429 ox14-c000372,ox14-c000029 ox14-c000117 ox14-c000272 ox14-c000372 ox14-c000429,false,ox14-c000029 ox14-c000117 ox14-c000272 ox14-c000372 ox14-c000429,ox14-c000429 ox14-c000372 ox14-c000272 ox14-c000117 ox14-c000029,true,false,1.0000000000
ow14-s0149,positive,4,ox14-c000272 ox14-c000117 ox14-c000029 ox14-c000429 ox14-c000372,ox14-c000029 ox14-c000117 ox14-c000272 ox14-c000372 ox14-c000429,false,ox14-c000029 ox14-c000117 ox14-c000272 ox14-c000372 ox14-c000429,ox14-c000429 ox14-c000372 ox14-c000272 ox14-c000117 ox14-c000029,true,false,1.0000000000
ow14-s0149,positive,5,ox14-c000272 ox14-c000117 ox14-c000029 ox14-c000429 ox14-c000372,ox14-c000029 ox14-c000117 ox14-c000272 ox14-c000372 ox14-c000429,false,ox14-c000029 ox14-c000117 ox14-c000272 ox14-c000372 ox14-c000429,ox14-c000429 ox14-c000372 ox14-c000272 ox14-c000117 ox14-c000029,true,false,1.0000000000
ow14-s0150,positive,1,ox14-c000377 ox14-c000346 ox14-c000136 ox14-c000267 ox14-c000185,ox14-c000377 ox14-c000346 ox14-c000136 ox14-c000267 ox14-c000185,true,ox14-c000136 ox14-c000185 ox14-c000267 ox14-c000346 ox14-c000377,ox14-c000377 ox14-c000346 ox14-c000267 ox14-c000185 ox14-c000136,false,false,-0.7000000000
ow14-s0150,positive,2,ox14-c000377 ox14-c000346 ox14-c000136 ox14-c000267 ox14-c000185,ox14-c000377 ox14-c000346 ox14-c000136 ox14-c000267 ox14-c000185,true,ox14-c000136 ox14-c000185 ox14-c000267 ox14-c000346 ox14-c000377,ox14-c000377 ox14-c000346 ox14-c000267 ox14-c000185 ox14-c000136,false,false,-0.7000000000
ow14-s0150,positive,3,ox14-c000377 ox14-c000346 ox14-c000136 ox14-c000267 ox14-c000185,ox14-c000377 ox14-c000346 ox14-c000136 ox14-c000267 ox14-c000185,true,ox14-c000136 ox14-c000185 ox14-c000267 ox14-c000346 ox14-c000377,ox14-c000377 ox14-c000346 ox14-c000267 ox14-c000185 ox14-c000136,false,false,-0.7000000000
ow14-s0150,positive,4,ox14-c000377 ox14-c000346 ox14-c000136 ox14-c000267 ox14-c000185,ox14-c000377 ox14-c000346 ox14-c000136 ox14-c000267 ox14-c000185,true,ox14-c000136 ox14-c000185 ox14-c000267 ox14-c000346 ox14-c000377,ox14-c000377 ox14-c000346 ox14-c000267 ox14-c000185 ox14-c000136,false,false,-0.7000000000
ow14-s0150,positive,5,ox14-c000377 ox14-c000346 ox14-c000136 ox14-c000267 ox14-c000185,ox14-c000377 ox14-c000346 ox14-c000136 ox14-c000267 ox14-c000185,true,ox14-c000136 ox14-c000185 ox14-c000267 ox14-c000346 ox14-c000377,ox14-c000377 ox14-c000346 ox14-c000267 ox14-c000185 ox14-c000136,false,false,-0.7000000000
ow14-s0151,positive,1,ox14-c000022 ox14-c000247 ox14-c000396 ox14-c000198 ox14-c000070,ox14-c000022 ox14-c000247 ox14-c000396 ox14-c000198 ox14-c000070,true,ox14-c000022 ox14-c000070 ox14-c000198 ox14-c000247 ox14-c000396,ox14-c000396 ox14-c000247 ox14-c000198 ox14-c000070 ox14-c000022,false,false,0.1000000000
ow14-s0151,positive,2,ox14-c000022 ox14-c000247 ox14-c000396 ox14-c000198 ox14-c000070,ox14-c000022 ox14-c000247 ox14-c000396 ox14-c000198 ox14-c000070,true,ox14-c000022 ox14-c000070 ox14-c000198 ox14-c000247 ox14-c000396,ox14-c000396 ox14-c000247 ox14-c000198 ox14-c000070 ox14-c000022,false,false,0.1000000000
ow14-s0151,positive,3,ox14-c000022 ox14-c000247 ox14-c000396 ox14-c000198 ox14-c000070,ox14-c000022 ox14-c000247 ox14-c000396 ox14-c000198 ox14-c000070,true,ox14-c000022 ox14-c000070 ox14-c000198 ox14-c000247 ox14-c000396,ox14-c000396 ox14-c000247 ox14-c000198 ox14-c000070 ox14-c000022,false,false,0.1000000000
ow14-s0151,positive,4,ox14-c000022 ox14-c000247 ox14-c000396 ox14-c000198 ox14-c000070,ox14-c000022 ox14-c000247 ox14-c000396 ox14-c000198 ox14-c000070,true,ox14-c000022 ox14-c000070 ox14-c000198 ox14-c000247 ox14-c000396,ox14-c000396 ox14-c000247 ox14-c000198 ox14-c000070 ox14-c000022,false,false,0.1000000000
ow14-s0151,positive,5,ox14-c000022 ox14-c000247 ox14-c000396 ox14-c000198 ox14-c000070,ox14-c000022 ox14-c000247 ox14-c000396 ox14-c000198 ox14-c000070,true,ox14-c000022 ox14-c000070 ox14-c000198 ox14-c000247 ox14-c000396,ox14-c000396 ox14-c000247 ox14-c000198 ox14-c000070 ox14-c000022,false,false,0.1000000000
ow14-s0152,positive,1,ox14-c000099 ox14-c000056 ox14-c000102 ox14-c000017 ox14-c000023,ox14-c000099 ox14-c000056 ox14-c000102 ox14-c000017 ox14-c000023,true,ox14-c000017 ox14-c000023 ox14-c000056 ox14-c000099 ox14-c000102,ox14-c000102 ox14-c000099 ox14-c000056 ox14-c000023 ox14-c000017,false,false,-0.6000000000
ow14-s0152,positive,2,ox14-c000099 ox14-c000056 ox14-c000102 ox14-c000017 ox14-c000023,ox14-c000099 ox14-c000056 ox14-c000102 ox14-c000017 ox14-c000023,true,ox14-c000017 ox14-c000023 ox14-c000056 ox14-c000099 ox14-c000102,ox14-c000102 ox14-c000099 ox14-c000056 ox14-c000023 ox14-c000017,false,false,-0.6000000000
ow14-s0152,positive,3,ox14-c000099 ox14-c000056 ox14-c000102 ox14-c000017 ox14-c000023,ox14-c000099 ox14-c000056 ox14-c000102 ox14-c000017 ox14-c000023,true,ox14-c000017 ox14-c000023 ox14-c000056 ox14-c000099 ox14-c000102,ox14-c000102 ox14-c000099 ox14-c000056 ox14-c000023 ox14-c000017,false,false,-0.6000000000
ow14-s0152,positive,4,ox14-c000099 ox14-c000056 ox14-c000102 ox14-c000017 ox14-c000023,ox14-c000099 ox14-c000056 ox14-c000102 ox14-c000017 ox14-c000023,true,ox14-c000017 ox14-c000023 ox14-c000056 ox14-c000099 ox14-c000102,ox14-c000102 ox14-c000099 ox14-c000056 ox14-c000023 ox14-c000017,false,false,-0.6000000000
ow14-s0152,positive,5,ox14-c000099 ox14-c000056 ox14-c000102 ox14-c000017 ox14-c000023,ox14-c000099 ox14-c000056 ox14-c000102 ox14-c000017 ox14-c000023,true,ox14-c000017 ox14-c000023 ox14-c000056 ox14-c000099 ox14-c000102,ox14-c000102 ox14-c000099 ox14-c000056 ox14-c000023 ox14-c000017,false,false,-0.6000000000
ow14-s0153,positive,1,ox14-c000388 ox14-c000348 ox14-c000236 ox14-c000189 ox14-c000030,ox14-c000388 ox14-c000348 ox14-c000189 ox14-c000236 ox14-c000030,false,ox14-c000030 ox14-c000189 ox14-c000236 ox14-c000348 ox14-c000388,ox14-c000388 ox14-c000348 ox14-c000236 ox14-c000189 ox14-c000030,false,false,-0.9000000000
ow14-s0153,positive,2,ox14-c000388 ox14-c000348 ox14-c000236 ox14-c000189 ox14-c000030,ox14-c000388 ox14-c000348 ox14-c000189 ox14-c000236 ox14-c000030,false,ox14-c000030 ox14-c000189 ox14-c000236 ox14-c000348 ox14-c000388,ox14-c000388 ox14-c000348 ox14-c000236 ox14-c000189 ox14-c000030,false,false,-0.9000000000
ow14-s0153,positive,3,ox14-c000388 ox14-c000348 ox14-c000236 ox14-c000189 ox14-c000030,ox14-c000388 ox14-c000348 ox14-c000189 ox14-c000236 ox14-c000030,false,ox14-c000030 ox14-c000189 ox14-c000236 ox14-c000348 ox14-c000388,ox14-c000388 ox14-c000348 ox14-c000236 ox14-c000189 ox14-c000030,false,false,-0.9000000000
ow14-s0153,positive,4,ox14-c000388 ox14-c000348 ox14-c000236 ox14-c000189 ox14-c000030,ox14-c000388 ox14-c000348 ox14-c000189 ox14-c000236 ox14-c000030,false,ox14-c000030 ox14-c000189 ox14-c000236 ox14-c000348 ox14-c000388,ox14-c000388 ox14-c000348 ox14-c000236 ox14-c000189 ox14-c000030,false,false,-0.9000000000
ow14-s0153,positive,5,ox14-c000388 ox14-c000348 ox14-c000236 ox14-c000189 ox14-c000030,ox14-c000388 ox14-c000348 ox14-c000189 ox14-c000236 ox14-c000030,false,ox14-c000030 ox14-c000189 ox14-c000236 ox14-c000348 ox14-c000388,ox14-c000388 ox14-c000348 ox14-c000236 ox14-c000189 ox14-c000030,false,false,-0.9000000000
ow14-s0154,positive,1,ox14-c000341 ox14-c000209 ox14-c000073 ox14-c000426 ox14-c000083,ox14-c000426 ox14-c000073 ox14-c000209 ox14-c000341 ox14-c000083,false,ox14-c000073 ox14-c000083 ox14-c000209 ox14-c000341 ox14-c000426,ox14-c000426 ox14-c000341 ox14-c000209 ox14-c000083 ox14-c000073,false,false,-0.3000000000
ow14-s0154,positive,2,ox14-c000341 ox14-c000209 ox14-c000073 ox14-c000426 ox14-c000083,ox14-c000426 ox14-c000073 ox14-c000209 ox14-c000341 ox14-c000083,false,ox14-c000073 ox14-c000083 ox14-c000209 ox14-c000341 ox14-c000426,ox14-c000426 ox14-c000341 ox14-c000209 ox14-c000083 ox14-c000073,false,false,-0.3000000000
ow14-s0154,positive,3,ox14-c000341 ox14-c000209 ox14-c000073 ox14-c000426 ox14-c000083,ox14-c000426 ox14-c000073 ox14-c000209 ox14-c000341 ox14-c000083,false,ox14-c000073 ox14-c000083 ox14-c000209 ox14-c000341 ox14-c000426,ox14-c000426 ox14-c000341 ox14-c000209 ox14-c000083 ox14-c000073,false,false,-0.3000000000
ow14-s0154,positive,4,ox14-c000341 ox14-c000209 ox14-c000073 ox14-c000426 ox14-c000083,ox14-c000426 ox14-c000073 ox14-c000209 ox14-c000341 ox14-c000083,false,ox14-c000073 ox14-c000083 ox14-c000209 ox14-c000341 ox14-c000426,ox14-c000426 ox14-c000341 ox14-c000209 ox14-c000083 ox14-c000073,false,false,-0.3000000000
ow14-s0154,positive,5,ox14-c000341 ox14-c000209 ox14-c000073 ox14-c000426 ox14-c000083,ox14-c000426 ox14-c000073 ox14-c000209 ox14-c000341 ox14-c000083,false,ox14-c000073 ox14-c000083 ox14-c000209 ox14-c000341 ox14-c000426,ox14-c000426 ox14-c000341 ox14-c000209 ox14-c000083 ox14-c000073,false,false,-0.3000000000
ow14-s0155,positive,1,ox14-c000254 ox14-c000184 ox14-c000259 ox14-c000095 ox14-c000333,ox14-c000254 ox14-c000184 ox14-c000259 ox14-c000095 ox14-c000333,true,ox14-c000095 ox14-c000184 ox14-c000254 ox14-c000259 ox14-c000333,ox14-c000333 ox14-c000259 ox14-c000254 ox14-c000184 ox14-c000095,false,false,0.3000000000
ow14-s0155,positive,2,ox14-c000254 ox14-c000184 ox14-c000259 ox14-c000095 ox14-c000333,ox14-c000254 ox14-c000184 ox14-c000259 ox14-c000095 ox14-c000333,true,ox14-c000095 ox14-c000184 ox14-c000254 ox14-c000259 ox14-c000333,ox14-c000333 ox14-c000259 ox14-c000254 ox14-c000184 ox14-c000095,false,false,0.3000000000
ow14-s0155,positive,3,ox14-c000254 ox14-c000184 ox14-c000259 ox14-c000095 ox14-c000333,ox14-c000254 ox14-c000184 ox14-c000259 ox14-c000095 ox14-c000333,true,ox14-c000095 ox14-c000184 ox14-c000254 ox14-c000259 ox14-c000333,ox14-c000333 ox14-c000259 ox14-c000254 ox14-c000184 ox14-c000095,false,false,0.3000000000
ow14-s0155,positive,4,ox14-c000254 ox14-c000184 ox14-c000259 ox14-c000095 ox14-c000333,ox14-c000254 ox14-c000184 ox14-c000259 ox14-c000095 ox14-c000333,true,ox14-c000095 ox14-c000184 ox14-c000254 ox14-c000259 ox14-c000333,ox14-c000333 ox14-c000259 ox14-c000254 ox14-c000184 ox14-c000095,false,false,0.3000000000
ow14-s0155,positive,5,ox14-c000254 ox14-c000184 ox14-c000259 ox14-c000095 ox14-c000333,ox14-c000254 ox14-c000184 ox14-c000259 ox14-c000095 ox14-c000333,true,ox14-c000095 ox14-c000184 ox14-c000254 ox14-c000259 ox14-c000333,ox14-c000333 ox14-c000259 ox14-c000254 ox14-c000184 ox14-c000095,false,false,0.3000000000
ow14-s0156,positive,1,ox14-c000047 ox14-c000229 ox14-c000355 ox14-c000278 ox14-c000031,ox14-c000229 ox14-c000047 ox14-c000355 ox14-c000278 ox14-c000031,false,ox14-c000031 ox14-c000047 ox14-c000229 ox14-c000278 ox14-c000355,ox14-c000355 ox14-c000278 ox14-c000229 ox14-c000047 ox14-c000031,false,false,-0.2000000000
ow14-s0156,positive,2,ox14-c000047 ox14-c000229 ox14-c000355 ox14-c000278 ox14-c000031,ox14-c000229 ox14-c000047 ox14-c000355 ox14-c000278 ox14-c000031,false,ox14-c000031 ox14-c000047 ox14-c000229 ox14-c000278 ox14-c000355,ox14-c000355 ox14-c000278 ox14-c000229 ox14-c000047 ox14-c000031,false,false,-0.2000000000
ow14-s0156,positive,3,ox14-c000047 ox14-c000229 ox14-c000355 ox14-c000278 ox14-c000031,ox14-c000229 ox14-c000047 ox14-c000355 ox14-c000278 ox14-c000031,false,ox14-c000031 ox14-c000047 ox14-c000229 ox14-c000278 ox14-c000355,ox14-c000355 ox14-c000278 ox14-c000229 ox14-c000047 ox14-c000031,false,false,-0.2000000000
ow14-s0156,positive,4,ox14-c000047 ox14-c000229 ox14-c000355 ox14-c000278 ox14-c000031,ox14-c000229 ox14-c000047 ox14-c000355 ox14-c000278 ox14-c000031,false,ox14-c000031 ox14-c000047 ox14-c000229 ox14-c000278 ox14-c000355,ox14-c000355 ox14-c000278 ox14-c000229 ox14-c000047 ox14-c000031,false,false,-0.2000000000
ow14-s0156,positive,5,ox14-c000047 ox14-c000229 ox14-c000355 ox14-c000278 ox14-c000031,ox14-c000229 ox14-c000047 ox14-c000355 ox14-c000278 ox14-c000031,false,ox14-c000031 ox14-c000047 ox14-c000229 ox14-c000278 ox14-c000355,ox14-c000355 ox14-c000278 ox14-c000229 ox14-c000047 ox14-c000031,false,false,-0.2000000000
ow14-s0157,positive,1,ox14-c000294 ox14-c000065 ox14-c000204 ox14-c000125 ox14-c000230,ox14-c000294 ox14-c000065 ox14-c000204 ox14-c000125 ox14-c000230,true,ox14-c000065 ox14-c000125 ox14-c000204 ox14-c000230 ox14-c000294,ox14-c000294 ox14-c000230 ox14-c000204 ox14-c000125 ox14-c000065,false,false,-0.1000000000
ow14-s0157,positive,2,ox14-c000294 ox14-c000065 ox14-c000204 ox14-c000125 ox14-c000230,ox14-c000294 ox14-c000065 ox14-c000204 ox14-c000125 ox14-c000230,true,ox14-c000065 ox14-c000125 ox14-c000204 ox14-c000230 ox14-c000294,ox14-c000294 ox14-c000230 ox14-c000204 ox14-c000125 ox14-c000065,false,false,-0.1000000000
ow14-s0157,positive,3,ox14-c000294 ox14-c000065 ox14-c000204 ox14-c000125 ox14-c000230,ox14-c000294 ox14-c000065 ox14-c000204 ox14-c000125 ox14-c000230,true,ox14-c000065 ox14-c000125 ox14-c000204 ox14-c000230 ox14-c000294,ox14-c000294 ox14-c000230 ox14-c000204 ox14-c000125 ox14-c000065,false,false,-0.1000000000
ow14-s0157,positive,4,ox14-c000294 ox14-c000065 ox14-c000204 ox14-c000125 ox14-c000230,ox14-c000294 ox14-c000065 ox14-c000204 ox14-c000125 ox14-c000230,true,ox14-c000065 ox14-c000125 ox14-c000204 ox14-c000230 ox14-c000294,ox14-c000294 ox14-c000230 ox14-c000204 ox14-c000125 ox14-c000065,false,false,-0.1000000000
ow14-s0157,positive,5,ox14-c000294 ox14-c000065 ox14-c000204 ox14-c000125 ox14-c000230,ox14-c000294 ox14-c000065 ox14-c000204 ox14-c000125 ox14-c000230,true,ox14-c000065 ox14-c000125 ox14-c000204 ox14-c000230 ox14-c000294,ox14-c000294 ox14-c000230 ox14-c000204 ox14-c000125 ox14-c000065,false,false,-0.1000000000
ow14-s0158,positive,1,ox14-c000164 ox14-c000066 ox14-c000043 ox14-c000044 ox14-c000409,ox14-c000164 ox14-c000066 ox14-c000043 ox14-c000044 ox14-c000409,true,ox14-c000043 ox14-c000044 ox14-c000066 ox14-c000164 ox14-c000409,ox14-c000409 ox14-c000164 ox14-c000066 ox14-c000044 ox14-c000043,false,false,0.1000000000
ow14-s0158,positive,2,ox14-c000164 ox14-c000066 ox14-c000043 ox14-c000044 ox14-c000409,ox14-c000164 ox14-c000066 ox14-c000043 ox14-c000044 ox14-c000409,true,ox14-c000043 ox14-c000044 ox14-c000066 ox14-c000164 ox14-c000409,ox14-c000409 ox14-c000164 ox14-c000066 ox14-c000044 ox14-c000043,false,false,0.1000000000
ow14-s0158,positive,3,ox14-c000164 ox14-c000066 ox14-c000043 ox14-c000044 ox14-c000409,ox14-c000164 ox14-c000066 ox14-c000043 ox14-c000044 ox14-c000409,true,ox14-c000043 ox14-c000044 ox14-c000066 ox14-c000164 ox14-c000409,ox14-c000409 ox14-c000164 ox14-c000066 ox14-c000044 ox14-c000043,false,false,0.1000000000
ow14-s0158,positive,4,ox14-c000164 ox14-c000066 ox14-c000043 ox14-c000044 ox14-c000409,ox14-c000164 ox14-c000066 ox14-c000043 ox14-c000044 ox14-c000409,true,ox14-c000043 ox14-c000044 ox14-c000066 ox14-c000164 ox14-c000409,ox14-c000409 ox14-c000164 ox14-c000066 ox14-c000044 ox14-c000043,false,false,0.1000000000
ow14-s0158,positive,5,ox14-c000164 ox14-c000066 ox14-c000043 ox14-c000044 ox14-c000409,ox14-c000164 ox14-c000066 ox14-c000043 ox14-c000044 ox14-c000409,true,ox14-c000043 ox14-c000044 ox14-c000066 ox14-c000164 ox14-c000409,ox14-c000409 ox14-c000164 ox14-c000066 ox14-c000044 ox14-c000043,false,false,0.1000000000
ow14-s0159,positive,1,ox14-c000208 ox14-c000112 ox14-c000261 ox14-c000416 ox14-c000432,ox14-c000432 ox14-c000416 ox14-c000208 ox14-c000112 ox14-c000261,false,ox14-c000112 ox14-c000208 ox14-c000261 ox14-c000416 ox14-c000432,ox14-c000432 ox14-c000416 ox14-c000261 ox14-c000208 ox14-c000112,false,false,-0.7000000000
ow14-s0159,positive,2,ox14-c000208 ox14-c000112 ox14-c000261 ox14-c000416 ox14-c000432,ox14-c000432 ox14-c000416 ox14-c000208 ox14-c000112 ox14-c000261,false,ox14-c000112 ox14-c000208 ox14-c000261 ox14-c000416 ox14-c000432,ox14-c000432 ox14-c000416 ox14-c000261 ox14-c000208 ox14-c000112,false,false,-0.7000000000
ow14-s0159,positive,3,ox14-c000208 ox14-c000112 ox14-c000261 ox14-c000416 ox14-c000432,ox14-c000432 ox14-c000416 ox14-c000208 ox14-c000112 ox14-c000261,false,ox14-c000112 ox14-c000208 ox14-c000261 ox14-c000416 ox14-c000432,ox14-c000432 ox14-c000416 ox14-c000261 ox14-c000208 ox14-c000112,false,false,-0.7000000000
ow14-s0159,positive,4,ox14-c000208 ox14-c000112 ox14-c000261 ox14-c000416 ox14-c000432,ox14-c000432 ox14-c000416 ox14-c000208 ox14-c000112 ox14-c000261,false,ox14-c000112 ox14-c000208 ox14-c000261 ox14-c000416 ox14-c000432,ox14-c000432 ox14-c000416 ox14-c000261 ox14-c000208 ox14-c000112,false,false,-0.7000000000
ow14-s0159,positive,5,ox14-c000208 ox14-c000112 ox14-c000261 ox14-c000416 ox14-c000432,ox14-c000432 ox14-c000416 ox14-c000208 ox14-c000112 ox14-c000261,false,ox14-c000112 ox14-c000208 ox14-c000261 ox14-c000416 ox14-c000432,ox14-c000432 ox14-c000416 ox14-c000261 ox14-c000208 ox14-c000112,false,false,-0.7000000000
ow14-s0160,positive,1,ox14-c000414 ox14-c000310 ox14-c000224 ox14-c000362 ox14-c000196,ox14-c000310 ox14-c000196 ox14-c000414 ox14-c000224 ox14-c000362,false,ox14-c000196 ox14-c000224 ox14-c000310 ox14-c000362 ox14-c000414,ox14-c000414 ox14-c000362 ox14-c000310 ox14-c000224 ox14-c000196,false,false,0.3000000000
ow14-s0160,positive,2,ox14-c000414 ox14-c000310 ox14-c000224 ox14-c000362 ox14-c000196,ox14-c000310 ox14-c000196 ox14-c000414 ox14-c000224 ox14-c000362,false,ox14-c000196 ox14-c000224 ox14-c000310 ox14-c000362 ox14-c000414,ox14-c000414 ox14-c000362 ox14-c000310 ox14-c000224 ox14-c000196,false,false,0.3000000000
ow14-s0160,positive,3,ox14-c000414 ox14-c000310 ox14-c000224 ox14-c000362 ox14-c000196,ox14-c000310 ox14-c000196 ox14-c000414 ox14-c000224 ox14-c000362,false,ox14-c000196 ox14-c000224 ox14-c000310 ox14-c000362 ox14-c000414,ox14-c000414 ox14-c000362 ox14-c000310 ox14-c000224 ox14-c000196,false,false,0.3000000000
ow14-s0160,positive,4,ox14-c000414 ox14-c000310 ox14-c000224 ox14-c000362 ox14-c000196,ox14-c000310 ox14-c000196 ox14-c000414 ox14-c000224 ox14-c000362,false,ox14-c000196 ox14-c000224 ox14-c000310 ox14-c000362 ox14-c000414,ox14-c000414 ox14-c000362 ox14-c000310 ox14-c000224 ox14-c000196,false,false,0.3000000000
ow14-s0160,positive,5,ox14-c000414 ox14-c000310 ox14-c000224 ox14-c000362 ox14-c000196,ox14-c000310 ox14-c000196 ox14-c000414 ox14-c000224 ox14-c000362,false,ox14-c000196 ox14-c000224 ox14-c000310 ox14-c000362 ox14-c000414,ox14-c000414 ox14-c000362 ox14-c000310 ox14-c000224 ox14-c000196,false,false,0.3000000000
ow14-s0161,positive,1,ox14-c000210 ox14-c000096 ox14-c000402 ox14-c000391 ox14-c000036,ox14-c000036 ox14-c000210 ox14-c000096 ox14-c000402 ox14-c000391,false,ox14-c000036 ox14-c000096 ox14-c000210 ox14-c000391 ox14-c000402,ox14-c000402 ox14-c000391 ox14-c000210 ox14-c000096 ox14-c000036,false,false,0.8000000000
ow14-s0161,positive,2,ox14-c000210 ox14-c000096 ox14-c000402 ox14-c000391 ox14-c000036,ox14-c000036 ox14-c000210 ox14-c000096 ox14-c000402 ox14-c000391,false,ox14-c000036 ox14-c000096 ox14-c000210 ox14-c000391 ox14-c000402,ox14-c000402 ox14-c000391 ox14-c000210 ox14-c000096 ox14-c000036,false,false,0.8000000000
ow14-s0161,positive,3,ox14-c000210 ox14-c000096 ox14-c000402 ox14-c000391 ox14-c000036,ox14-c000036 ox14-c000210 ox14-c000096 ox14-c000402 ox14-c000391,false,ox14-c000036 ox14-c000096 ox14-c000210 ox14-c000391 ox14-c000402,ox14-c000402 ox14-c000391 ox14-c000210 ox14-c000096 ox14-c000036,false,false,0.8000000000
ow14-s0161,positive,4,ox14-c000210 ox14-c000096 ox14-c000402 ox14-c000391 ox14-c000036,ox14-c000036 ox14-c000210 ox14-c000096 ox14-c000402 ox14-c000391,false,ox14-c000036 ox14-c000096 ox14-c000210 ox14-c000391 ox14-c000402,ox14-c000402 ox14-c000391 ox14-c000210 ox14-c000096 ox14-c000036,false,false,0.8000000000
ow14-s0161,positive,5,ox14-c000210 ox14-c000096 ox14-c000402 ox14-c000391 ox14-c000036,ox14-c000036 ox14-c000210 ox14-c000096 ox14-c000402 ox14-c000391,false,ox14-c000036 ox14-c000096 ox14-c000210 ox14-c000391 ox14-c000402,ox14-c000402 ox14-c000391 ox14-c000210 ox14-c000096 ox14-c000036,false,false,0.8000000000
ow14-s0162,positive,1,ox14-c000320 ox14-c000225 ox14-c000413 ox14-c000067 ox14-c000252,ox14-c000413 ox14-c000225 ox14-c000067 ox14-c000320 ox14-c000252,false,ox14-c000067 ox14-c000225 ox14-c000252 ox14-c000320 ox14-c000413,ox14-c000413 ox14-c000320 ox14-c000252 ox14-c000225 ox14-c000067,false,false,-0.2000000000
ow14-s0162,positive,2,ox14-c000320 ox14-c000225 ox14-c000413 ox14-c000067 ox14-c000252,ox14-c000413 ox14-c000225 ox14-c000067 ox14-c000320 ox14-c000252,false,ox14-c000067 ox14-c000225 ox14-c000252 ox14-c000320 ox14-c000413,ox14-c000413 ox14-c000320 ox14-c000252 ox14-c000225 ox14-c000067,false,false,-0.2000000000
ow14-s0162,positive,3,ox14-c000320 ox14-c000225 ox14-c000413 ox14-c000067 ox14-c000252,ox14-c000413 ox14-c000225 ox14-c000067 ox14-c000320 ox14-c000252,false,ox14-c000067 ox14-c000225 ox14-c000252 ox14-c000320 ox14-c000413,ox14-c000413 ox14-c000320 ox14-c000252 ox14-c000225 ox14-c000067,false,false,-0.2000000000
ow14-s0162,positive,4,ox14-c000320 ox14-c000225 ox14-c000413 ox14-c000067 ox14-c000252,ox14-c000413 ox14-c000225 ox14-c000067 ox14-c000320 ox14-c000252,false,ox14-c000067 ox14-c000225 ox14-c000252 ox14-c000320 ox14-c000413,ox14-c000413 ox14-c000320 ox14-c000252 ox14-c000225 ox14-c000067,false,false,-0.2000000000
ow14-s0162,positive,5,ox14-c000320 ox14-c000225 ox14-c000413 ox14-c000067 ox14-c000252,ox14-c000413 ox14-c000225 ox14-c000067 ox14-c000320 ox14-c000252,false,ox14-c000067 ox14-c000225 ox14-c000252 ox14-c000320 ox14-c000413,ox14-c000413 ox14-c000320 ox14-c000252 ox14-c000225 ox14-c000067,false,false,-0.2000000000
ow14-s0163,positive,1,ox14-c000369 ox14-c000090 ox14-c000165 ox14-c000411 ox14-c000140,ox14-c000165 ox14-c000411 ox14-c000140 ox14-c000090 ox14-c000369,false,ox14-c000090 ox14-c000140 ox14-c000165 ox14-c000369 ox14-c000411,ox14-c000411 ox14-c000369 ox14-c000165 ox14-c000140 ox14-c000090,false,false,-0.2000000000
