sequence,arm_id,scenario_id,trial_number,snapshot_path,candidate_test_budget,top_k,scored
571,proprietary_gpt,os15-s0090,2,model-facing/candidate-snapshots/os15-s0090.json,4,4,true
572,proprietary_gpt,os15-s0090,3,model-facing/candidate-snapshots/os15-s0090.json,4,4,true
573,proprietary_gpt,os15-s0090,4,model-facing/candidate-snapshots/os15-s0090.json,4,4,true
574,proprietary_gpt,os15-s0090,5,model-facing/candidate-snapshots/os15-s0090.json,4,4,true
575,proprietary_gpt,os15-s0091,1,model-facing/candidate-snapshots/os15-s0091.json,4,4,true
576,proprietary_gpt,os15-s0091,2,model-facing/candidate-snapshots/os15-s0091.json,4,4,true
577,proprietary_gpt,os15-s0091,3,model-facing/candidate-snapshots/os15-s0091.json,4,4,true
578,proprietary_gpt,os15-s0091,4,model-facing/candidate-snapshots/os15-s0091.json,4,4,true
579,proprietary_gpt,os15-s0091,5,model-facing/candidate-snapshots/os15-s0091.json,4,4,true
580,proprietary_gpt,os15-s0092,1,model-facing/candidate-snapshots/os15-s0092.json,4,4,true
581,proprietary_gpt,os15-s0092,2,model-facing/candidate-snapshots/os15-s0092.json,4,4,true
582,proprietary_gpt,os15-s0092,3,model-facing/candidate-snapshots/os15-s0092.json,4,4,true
583,proprietary_gpt,os15-s0092,4,model-facing/candidate-snapshots/os15-s0092.json,4,4,true
584,proprietary_gpt,os15-s0092,5,model-facing/candidate-snapshots/os15-s0092.json,4,4,true
585,proprietary_gpt,os15-s0093,1,model-facing/candidate-snapshots/os15-s0093.json,4,4,true
586,proprietary_gpt,os15-s0093,2,model-facing/candidate-snapshots/os15-s0093.json,4,4,true
587,proprietary_gpt,os15-s0093,3,model-facing/candidate-snapshots/os15-s0093.json,4,4,true
588,proprietary_gpt,os15-s0093,4,model-facing/candidate-snapshots/os15-s0093.json,4,4,true
589,proprietary_gpt,os15-s0093,5,model-facing/candidate-snapshots/os15-s0093.json,4,4,true
590,proprietary_gpt,os15-s0094,1,model-facing/candidate-snapshots/os15-s0094.json,4,4,true
591,proprietary_gpt,os15-s0094,2,model-facing/candidate-snapshots/os15-s0094.json,4,4,true
592,proprietary_gpt,os15-s0094,3,model-facing/candidate-snapshots/os15-s0094.json,4,4,true
593,proprietary_gpt,os15-s0094,4,model-facing/candidate-snapshots/os15-s0094.json,4,4,true
594,proprietary_gpt,os15-s0094,5,model-facing/candidate-snapshots/os15-s0094.json,4,4,true
595,proprietary_gpt,os15-s0095,1,model-facing/candidate-snapshots/os15-s0095.json,4,4,true
596,proprietary_gpt,os15-s0095,2,model-facing/candidate-snapshots/os15-s0095.json,4,4,true
597,proprietary_gpt,os15-s0095,3,model-facing/candidate-snapshots/os15-s0095.json,4,4,true
598,proprietary_gpt,os15-s0095,4,model-facing/candidate-snapshots/os15-s0095.json,4,4,true
599,proprietary_gpt,os15-s0095,5,model-facing/candidate-snapshots/os15-s0095.json,4,4,true
600,proprietary_gpt,os15-s0096,1,model-facing/candidate-snapshots/os15-s0096.json,4,4,true
601,proprietary_gpt,os15-s0096,2,model-facing/candidate-snapshots/os15-s0096.json,4,4,true
602,proprietary_gpt,os15-s0096,3,model-facing/candidate-snapshots/os15-s0096.json,4,4,true
603,proprietary_gpt,os15-s0096,4,model-facing/candidate-snapshots/os15-s0096.json,4,4,true
604,proprietary_gpt,os15-s0096,5,model-facing/candidate-snapshots/os15-s0096.json,4,4,true
605,proprietary_gpt,os15-s0097,1,model-facing/candidate-snapshots/os15-s0097.json,4,4,true
606,proprietary_gpt,os15-s0097,2,model-facing/candidate-snapshots/os15-s0097.json,4,4,true
607,proprietary_gpt,os15-s0097,3,model-facing/candidate-snapshots/os15-s0097.json,4,4,true
608,proprietary_gpt,os15-s0097,4,model-facing/candidate-snapshots/os15-s0097.json,4,4,true
609,proprietary_gpt,os15-s0097,5,model-facing/candidate-snapshots/os15-s0097.json,4,4,true
610,proprietary_gpt,os15-s0098,1,model-facing/candidate-snapshots/os15-s0098.json,4,4,true
611,proprietary_gpt,os15-s0098,2,model-facing/candidate-snapshots/os15-s0098.json,4,4,true
612,proprietary_gpt,os15-s0098,3,model-facing/candidate-snapshots/os15-s0098.json,4,4,true
613,proprietary_gpt,os15-s0098,4,model-facing/candidate-snapshots/os15-s0098.json,4,4,true
614,proprietary_gpt,os15-s0098,5,model-facing/candidate-snapshots/os15-s0098.json,4,4,true
615,proprietary_gpt,os15-s0099,1,model-facing/candidate-snapshots/os15-s0099.json,4,4,true
616,proprietary_gpt,os15-s0099,2,model-facing/candidate-snapshots/os15-s0099.json,4,4,true
617,proprietary_gpt,os15-s0099,3,model-facing/candidate-snapshots/os15-s0099.json,4,4,true
618,proprietary_gpt,os15-s0099,4,model-facing/candidate-snapshots/os15-s0099.json,4,4,true
619,proprietary_gpt,os15-s0099,5,model-facing/candidate-snapshots/os15-s0099.json,4,4,true
620,proprietary_gpt,os15-s0100,1,model-facing/candidate-snapshots/os15-s0100.json,4,4,true
621,proprietary_gpt,os15-s0100,2,model-facing/candidate-snapshots/os15-s0100.json,4,4,true
622,proprietary_gpt,os15-s0100,3,model-facing/candidate-snapshots/os15-s0100.json,4,4,true
623,proprietary_gpt,os15-s0100,4,model-facing/candidate-snapshots/os15-s0100.json,4,4,true
624,proprietary_gpt,os15-s0100,5,model-facing/candidate-snapshots/os15-s0100.json,4,4,true
625,proprietary_gpt,os15-s0101,1,model-facing/candidate-snapshots/os15-s0101.json,4,4,true
626,proprietary_gpt,os15-s0101,2,model-facing/candidate-snapshots/os15-s0101.json,4,4,true
627,proprietary_gpt,os15-s0101,3,model-facing/candidate-snapshots/os15-s0101.json,4,4,true
628,proprietary_gpt,os15-s0101,4,model-facing/candidate-snapshots/os15-s0101.json,4,4,true
629,proprietary_gpt,os15-s0101,5,model-facing/candidate-snapshots/os15-s0101.json,4,4,true
630,proprietary_gpt,os15-s0102,1,model-facing/candidate-snapshots/os15-s0102.json,4,4,true
631,proprietary_gpt,os15-s0102,2,model-facing/candidate-snapshots/os15-s0102.json,4,4,true
632,proprietary_gpt,os15-s0102,3,model-facing/candidate-snapshots/os15-s0102.json,4,4,true
633,proprietary_gpt,os15-s0102,4,model-facing/candidate-snapshots/os15-s0102.json,4,4,true
634,proprietary_gpt,os15-s0102,5,model-facing/candidate-snapshots/os15-s0102.json,4,4,true
635,proprietary_gpt,os15-s0103,1,model-facing/candidate-snapshots/os15-s0103.json,4,4,true
636,proprietary_gpt,os15-s0103,2,model-facing/candidate-snapshots/os15-s0103.json,4,4,true
637,proprietary_gpt,os15-s0103,3,model-facing/candidate-snapshots/os15-s0103.json,4,4,true
638,proprietary_gpt,os15-s0103,4,model-facing/candidate-snapshots/os15-s0103.json,4,4,true
639,proprietary_gpt,os15-s0103,5,model-facing/candidate-snapshots/os15-s0103.json,4,4,true
640,proprietary_gpt,os15-s0104,1,model-facing/candidate-snapshots/os15-s0104.json,4,4,true
641,proprietary_gpt,os15-s0104,2,model-facing/candidate-snapshots/os15-s0104.json,4,4,true
642,proprietary_gpt,os15-s0104,3,model-facing/candidate-snapshots/os15-s0104.json,4,4,true
643,proprietary_gpt,os15-s0104,4,model-facing/candidate-snapshots/os15-s0104.json,4,4,true
644,proprietary_gpt,os15-s0104,5,model-facing/candidate-snapshots/os15-s0104.json,4,4,true
645,proprietary_gpt,os15-s0105,1,model-facing/candidate-snapshots/os15-s0105.json,4,4,true
646,proprietary_gpt,os15-s0105,2,model-facing/candidate-snapshots/os15-s0105.json,4,4,true
647,proprietary_gpt,os15-s0105,3,model-facing/candidate-snapshots/os15-s0105.json,4,4,true
648,proprietary_gpt,os15-s0105,4,model-facing/candidate-snapshots/os15-s0105.json,4,4,true
649,proprietary_gpt,os15-s0105,5,model-facing/candidate-snapshots/os15-s0105.json,4,4,true
650,proprietary_gpt,os15-s0106,1,model-facing/candidate-snapshots/os15-s0106.json,4,4,true
651,proprietary_gpt,os15-s0106,2,model-facing/candidate-snapshots/os15-s0106.json,4,4,true
652,proprietary_gpt,os15-s0106,3,model-facing/candidate-snapshots/os15-s0106.json,4,4,true
653,proprietary_gpt,os15-s0106,4,model-facing/candidate-snapshots/os15-s0106.json,4,4,true
654,proprietary_gpt,os15-s0106,5,model-facing/candidate-snapshots/os15-s0106.json,4,4,true
655,proprietary_gpt,os15-s0107,1,model-facing/candidate-snapshots/os15-s0107.json,4,4,true
656,proprietary_gpt,os15-s0107,2,model-facing/candidate-snapshots/os15-s0107.json,4,4,true
657,proprietary_gpt,os15-s0107,3,model-facing/candidate-snapshots/os15-s0107.json,4,4,true
658,proprietary_gpt,os15-s0107,4,model-facing/candidate-snapshots/os15-s0107.json,4,4,true
659,proprietary_gpt,os15-s0107,5,model-facing/candidate-snapshots/os15-s0107.json,4,4,true
660,proprietary_gpt,os15-s0108,1,model-facing/candidate-snapshots/os15-s0108.json,4,4,true
661,proprietary_gpt,os15-s0108,2,model-facing/candidate-snapshots/os15-s0108.json,4,4,true
662,proprietary_gpt,os15-s0108,3,model-facing/candidate-snapshots/os15-s0108.json,4,4,true
663,proprietary_gpt,os15-s0108,4,model-facing/candidate-snapshots/os15-s0108.json,4,4,true
664,proprietary_gpt,os15-s0108,5,model-facing/candidate-snapshots/os15-s0108.json,4,4,true
665,proprietary_gpt,os15-s0109,1,model-facing/candidate-snapshots/os15-s0109.json,4,4,true
666,proprietary_gpt,os15-s0109,2,model-facing/candidate-snapshots/os15-s0109.json,4,4,true
667,proprietary_gpt,os15-s0109,3,model-facing/candidate-snapshots/os15-s0109.json,4,4,true
668,proprietary_gpt,os15-s0109,4,model-facing/candidate-snapshots/os15-s0109.json,4,4,true
669,proprietary_gpt,os15-s0109,5,model-facing/candidate-snapshots/os15-s0109.json,4,4,true
670,proprietary_gpt,os15-s0110,1,model-facing/candidate-snapshots/os15-s0110.json,4,4,true
671,proprietary_gpt,os15-s0110,2,model-facing/candidate-snapshots/os15-s0110.json,4,4,true
672,proprietary_gpt,os15-s0110,3,model-facing/candidate-snapshots/os15-s0110.json,4,4,true
673,proprietary_gpt,os15-s0110,4,model-facing/candidate-snapshots/os15-s0110.json,4,4,true
674,proprietary_gpt,os15-s0110,5,model-facing/candidate-snapshots/os15-s0110.json,4,4,true
675,proprietary_gpt,os15-s0111,1,model-facing/candidate-snapshots/os15-s0111.json,4,4,true
676,proprietary_gpt,os15-s0111,2,model-facing/candidate-snapshots/os15-s0111.json,4,4,true
677,proprietary_gpt,os15-s0111,3,model-facing/candidate-snapshots/os15-s0111.json,4,4,true
678,proprietary_gpt,os15-s0111,4,model-facing/candidate-snapshots/os15-s0111.json,4,4,true
679,proprietary_gpt,os15-s0111,5,model-facing/candidate-snapshots/os15-s0111.json,4,4,true
680,proprietary_gpt,os15-s0112,1,model-facing/candidate-snapshots/os15-s0112.json,4,4,true
681,proprietary_gpt,os15-s0112,2,model-facing/candidate-snapshots/os15-s0112.json,4,4,true
682,proprietary_gpt,os15-s0112,3,model-facing/candidate-snapshots/os15-s0112.json,4,4,true
683,proprietary_gpt,os15-s0112,4,model-facing/candidate-snapshots/os15-s0112.json,4,4,true
684,proprietary_gpt,os15-s0112,5,model-facing/candidate-snapshots/os15-s0112.json,4,4,true
685,proprietary_gpt,os15-s0113,1,model-facing/candidate-snapshots/os15-s0113.json,4,4,true
686,proprietary_gpt,os15-s0113,2,model-facing/candidate-snapshots/os15-s0113.json,4,4,true
687,proprietary_gpt,os15-s0113,3,model-facing/candidate-snapshots/os15-s0113.json,4,4,true
688,proprietary_gpt,os15-s0113,4,model-facing/candidate-snapshots/os15-s0113.json,4,4,true
689,proprietary_gpt,os15-s0113,5,model-facing/candidate-snapshots/os15-s0113.json,4,4,true
690,proprietary_gpt,os15-s0114,1,model-facing/candidate-snapshots/os15-s0114.json,4,4,true
691,proprietary_gpt,os15-s0114,2,model-facing/candidate-snapshots/os15-s0114.json,4,4,true
692,proprietary_gpt,os15-s0114,3,model-facing/candidate-snapshots/os15-s0114.json,4,4,true
693,proprietary_gpt,os15-s0114,4,model-facing/candidate-snapshots/os15-s0114.json,4,4,true
694,proprietary_gpt,os15-s0114,5,model-facing/candidate-snapshots/os15-s0114.json,4,4,true
695,proprietary_gpt,os15-s0115,1,model-facing/candidate-snapshots/os15-s0115.json,4,4,true
696,proprietary_gpt,os15-s0115,2,model-facing/candidate-snapshots/os15-s0115.json,4,4,true
697,proprietary_gpt,os15-s0115,3,model-facing/candidate-snapshots/os15-s0115.json,4,4,true
698,proprietary_gpt,os15-s0115,4,model-facing/candidate-snapshots/os15-s0115.json,4,4,true
699,proprietary_gpt,os15-s0115,5,model-facing/candidate-snapshots/os15-s0115.json,4,4,true
700,proprietary_gpt,os15-s0116,1,model-facing/candidate-snapshots/os15-s0116.json,4,4,true
701,proprietary_gpt,os15-s0116,2,model-facing/candidate-snapshots/os15-s0116.json,4,4,true
702,proprietary_gpt,os15-s0116,3,model-facing/candidate-snapshots/os15-s0116.json,4,4,true
703,proprietary_gpt,os15-s0116,4,model-facing/candidate-snapshots/os15-s0116.json,4,4,true
704,proprietary_gpt,os15-s0116,5,model-facing/candidate-snapshots/os15-s0116.json,4,4,true
705,proprietary_gpt,os15-s0117,1,model-facing/candidate-snapshots/os15-s0117.json,4,4,true
706,proprietary_gpt,os15-s0117,2,model-facing/candidate-snapshots/os15-s0117.json,4,4,true
707,proprietary_gpt,os15-s0117,3,model-facing/candidate-snapshots/os15-s0117.json,4,4,true
708,proprietary_gpt,os15-s0117,4,model-facing/candidate-snapshots/os15-s0117.json,4,4,true
709,proprietary_gpt,os15-s0117,5,model-facing/candidate-snapshots/os15-s0117.json,4,4,true
710,proprietary_gpt,os15-s0118,1,model-facing/candidate-snapshots/os15-s0118.json,4,4,true
711,proprietary_gpt,os15-s0118,2,model-facing/candidate-snapshots/os15-s0118.json,4,4,true
712,proprietary_gpt,os15-s0118,3,model-facing/candidate-snapshots/os15-s0118.json,4,4,true
713,proprietary_gpt,os15-s0118,4,model-facing/candidate-snapshots/os15-s0118.json,4,4,true
714,proprietary_gpt,os15-s0118,5,model-facing/candidate-snapshots/os15-s0118.json,4,4,true
715,proprietary_gpt,os15-s0119,1,model-facing/candidate-snapshots/os15-s0119.json,4,4,true
716,proprietary_gpt,os15-s0119,2,model-facing/candidate-snapshots/os15-s0119.json,4,4,true
717,proprietary_gpt,os15-s0119,3,model-facing/candidate-snapshots/os15-s0119.json,4,4,true
718,proprietary_gpt,os15-s0119,4,model-facing/candidate-snapshots/os15-s0119.json,4,4,true
719,proprietary_gpt,os15-s0119,5,model-facing/candidate-snapshots/os15-s0119.json,4,4,true
720,proprietary_gpt,os15-s0120,1,model-facing/candidate-snapshots/os15-s0120.json,4,4,true
721,proprietary_gpt,os15-s0120,2,model-facing/candidate-snapshots/os15-s0120.json,4,4,true
722,proprietary_gpt,os15-s0120,3,model-facing/candidate-snapshots/os15-s0120.json,4,4,true
723,proprietary_gpt,os15-s0120,4,model-facing/candidate-snapshots/os15-s0120.json,4,4,true
724,proprietary_gpt,os15-s0120,5,model-facing/candidate-snapshots/os15-s0120.json,4,4,true
725,proprietary_gpt,os15-s0121,1,model-facing/candidate-snapshots/os15-s0121.json,4,4,true
726,proprietary_gpt,os15-s0121,2,model-facing/candidate-snapshots/os15-s0121.json,4,4,true
727,proprietary_gpt,os15-s0121,3,model-facing/candidate-snapshots/os15-s0121.json,4,4,true
728,proprietary_gpt,os15-s0121,4,model-facing/candidate-snapshots/os15-s0121.json,4,4,true
729,proprietary_gpt,os15-s0121,5,model-facing/candidate-snapshots/os15-s0121.json,4,4,true
730,proprietary_gpt,os15-s0122,1,model-facing/candidate-snapshots/os15-s0122.json,4,4,true
731,proprietary_gpt,os15-s0122,2,model-facing/candidate-snapshots/os15-s0122.json,4,4,true
732,proprietary_gpt,os15-s0122,3,model-facing/candidate-snapshots/os15-s0122.json,4,4,true
733,proprietary_gpt,os15-s0122,4,model-facing/candidate-snapshots/os15-s0122.json,4,4,true
734,proprietary_gpt,os15-s0122,5,model-facing/candidate-snapshots/os15-s0122.json,4,4,true
735,proprietary_gpt,os15-s0123,1,model-facing/candidate-snapshots/os15-s0123.json,4,4,true
736,proprietary_gpt,os15-s0123,2,model-facing/candidate-snapshots/os15-s0123.json,4,4,true
737,proprietary_gpt,os15-s0123,3,model-facing/candidate-snapshots/os15-s0123.json,4,4,true
738,proprietary_gpt,os15-s0123,4,model-facing/candidate-snapshots/os15-s0123.json,4,4,true
739,proprietary_gpt,os15-s0123,5,model-facing/candidate-snapshots/os15-s0123.json,4,4,true
740,proprietary_gpt,os15-s0124,1,model-facing/candidate-snapshots/os15-s0124.json,4,4,true
741,proprietary_gpt,os15-s0124,2,model-facing/candidate-snapshots/os15-s0124.json,4,4,true
742,proprietary_gpt,os15-s0124,3,model-facing/candidate-snapshots/os15-s0124.json,4,4,true
743,proprietary_gpt,os15-s0124,4,model-facing/candidate-snapshots/os15-s0124.json,4,4,true
744,proprietary_gpt,os15-s0124,5,model-facing/candidate-snapshots/os15-s0124.json,4,4,true
745,local_qwen,os15-s0001,1,model-facing/candidate-snapshots/os15-s0001.json,4,4,true
746,local_qwen,os15-s0001,2,model-facing/candidate-snapshots/os15-s0001.json,4,4,true
747,local_qwen,os15-s0001,3,model-facing/candidate-snapshots/os15-s0001.json,4,4,true
748,local_qwen,os15-s0001,4,model-facing/candidate-snapshots/os15-s0001.json,4,4,true
749,local_qwen,os15-s0001,5,model-facing/candidate-snapshots/os15-s0001.json,4,4,true
750,local_qwen,os15-s0002,1,model-facing/candidate-snapshots/os15-s0002.json,4,4,true
751,local_qwen,os15-s0002,2,model-facing/candidate-snapshots/os15-s0002.json,4,4,true
752,local_qwen,os15-s0002,3,model-facing/candidate-snapshots/os15-s0002.json,4,4,true
753,local_qwen,os15-s0002,4,model-facing/candidate-snapshots/os15-s0002.json,4,4,true
754,local_qwen,os15-s0002,5,model-facing/candidate-snapshots/os15-s0002.json,4,4,true
755,local_qwen,os15-s0003,1,model-facing/candidate-snapshots/os15-s0003.json,4,4,true
756,local_qwen,os15-s0003,2,model-facing/candidate-snapshots/os15-s0003.json,4,4,true
757,local_qwen,os15-s0003,3,model-facing/candidate-snapshots/os15-s0003.json,4,4,true
758,local_qwen,os15-s0003,4,model-facing/candidate-snapshots/os15-s0003.json,4,4,true
759,local_qwen,os15-s0003,5,model-facing/candidate-snapshots/os15-s0003.json,4,4,true
760,local_qwen,os15-s0004,1,model-facing/candidate-snapshots/os15-s0004.json,4,4,true
761,local_qwen,os15-s0004,2,model-facing/candidate-snapshots/os15-s0004.json,4,4,true
762,local_qwen,os15-s0004,3,model-facing/candidate-snapshots/os15-s0004.json,4,4,true
763,local_qwen,os15-s0004,4,model-facing/candidate-snapshots/os15-s0004.json,4,4,true
764,local_qwen,os15-s0004,5,model-facing/candidate-snapshots/os15-s0004.json,4,4,true
765,local_qwen,os15-s0005,1,model-facing/candidate-snapshots/os15-s0005.json,4,4,true
766,local_qwen,os15-s0005,2,model-facing/candidate-snapshots/os15-s0005.json,4,4,true
767,local_qwen,os15-s0005,3,model-facing/candidate-snapshots/os15-s0005.json,4,4,true
768,local_qwen,os15-s0005,4,model-facing/candidate-snapshots/os15-s0005.json,4,4,true
769,local_qwen,os15-s0005,5,model-facing/candidate-snapshots/os15-s0005.json,4,4,true
770,local_qwen,os15-s0006,1,model-facing/candidate-snapshots/os15-s0006.json,4,4,true
771,local_qwen,os15-s0006,2,model-facing/candidate-snapshots/os15-s0006.json,4,4,true
772,local_qwen,os15-s0006,3,model-facing/candidate-snapshots/os15-s0006.json,4,4,true
773,local_qwen,os15-s0006,4,model-facing/candidate-snapshots/os15-s0006.json,4,4,true
774,local_qwen,os15-s0006,5,model-facing/candidate-snapshots/os15-s0006.json,4,4,true
775,local_qwen,os15-s0007,1,model-facing/candidate-snapshots/os15-s0007.json,4,4,true
776,local_qwen,os15-s0007,2,model-facing/candidate-snapshots/os15-s0007.json,4,4,true
777,local_qwen,os15-s0007,3,model-facing/candidate-snapshots/os15-s0007.json,4,4,true
778,local_qwen,os15-s0007,4,model-facing/candidate-snapshots/os15-s0007.json,4,4,true
779,local_qwen,os15-s0007,5,model-facing/candidate-snapshots/os15-s0007.json,4,4,true
780,local_qwen,os15-s0008,1,model-facing/candidate-snapshots/os15-s0008.json,4,4,true
781,local_qwen,os15-s0008,2,model-facing/candidate-snapshots/os15-s0008.json,4,4,true
782,local_qwen,os15-s0008,3,model-facing/candidate-snapshots/os15-s0008.json,4,4,true
783,local_qwen,os15-s0008,4,model-facing/candidate-snapshots/os15-s0008.json,4,4,true
784,local_qwen,os15-s0008,5,model-facing/candidate-snapshots/os15-s0008.json,4,4,true
785,local_qwen,os15-s0009,1,model-facing/candidate-snapshots/os15-s0009.json,4,4,true
786,local_qwen,os15-s0009,2,model-facing/candidate-snapshots/os15-s0009.json,4,4,true
787,local_qwen,os15-s0009,3,model-facing/candidate-snapshots/os15-s0009.json,4,4,true
788,local_qwen,os15-s0009,4,model-facing/candidate-snapshots/os15-s0009.json,4,4,true
789,local_qwen,os15-s0009,5,model-facing/candidate-snapshots/os15-s0009.json,4,4,true
790,local_qwen,os15-s0010,1,model-facing/candidate-snapshots/os15-s0010.json,4,4,true
791,local_qwen,os15-s0010,2,model-facing/candidate-snapshots/os15-s0010.json,4,4,true
792,local_qwen,os15-s0010,3,model-facing/candidate-snapshots/os15-s0010.json,4,4,true
793,local_qwen,os15-s0010,4,model-facing/candidate-snapshots/os15-s0010.json,4,4,true
794,local_qwen,os15-s0010,5,model-facing/candidate-snapshots/os15-s0010.json,4,4,true
795,local_qwen,os15-s0011,1,model-facing/candidate-snapshots/os15-s0011.json,4,4,true
796,local_qwen,os15-s0011,2,model-facing/candidate-snapshots/os15-s0011.json,4,4,true
797,local_qwen,os15-s0011,3,model-facing/candidate-snapshots/os15-s0011.json,4,4,true
798,local_qwen,os15-s0011,4,model-facing/candidate-snapshots/os15-s0011.json,4,4,true
799,local_qwen,os15-s0011,5,model-facing/candidate-snapshots/os15-s0011.json,4,4,true
800,local_qwen,os15-s0012,1,model-facing/candidate-snapshots/os15-s0012.json,4,4,true
801,local_qwen,os15-s0012,2,model-facing/candidate-snapshots/os15-s0012.json,4,4,true
802,local_qwen,os15-s0012,3,model-facing/candidate-snapshots/os15-s0012.json,4,4,true
803,local_qwen,os15-s0012,4,model-facing/candidate-snapshots/os15-s0012.json,4,4,true
804,local_qwen,os15-s0012,5,model-facing/candidate-snapshots/os15-s0012.json,4,4,true
805,local_qwen,os15-s0013,1,model-facing/candidate-snapshots/os15-s0013.json,4,4,true
806,local_qwen,os15-s0013,2,model-facing/candidate-snapshots/os15-s0013.json,4,4,true
807,local_qwen,os15-s0013,3,model-facing/candidate-snapshots/os15-s0013.json,4,4,true
808,local_qwen,os15-s0013,4,model-facing/candidate-snapshots/os15-s0013.json,4,4,true
809,local_qwen,os15-s0013,5,model-facing/candidate-snapshots/os15-s0013.json,4,4,true
810,local_qwen,os15-s0014,1,model-facing/candidate-snapshots/os15-s0014.json,4,4,true
811,local_qwen,os15-s0014,2,model-facing/candidate-snapshots/os15-s0014.json,4,4,true
812,local_qwen,os15-s0014,3,model-facing/candidate-snapshots/os15-s0014.json,4,4,true
813,local_qwen,os15-s0014,4,model-facing/candidate-snapshots/os15-s0014.json,4,4,true
814,local_qwen,os15-s0014,5,model-facing/candidate-snapshots/os15-s0014.json,4,4,true
815,local_qwen,os15-s0015,1,model-facing/candidate-snapshots/os15-s0015.json,4,4,true
816,local_qwen,os15-s0015,2,model-facing/candidate-snapshots/os15-s0015.json,4,4,true
817,local_qwen,os15-s0015,3,model-facing/candidate-snapshots/os15-s0015.json,4,4,true
818,local_qwen,os15-s0015,4,model-facing/candidate-snapshots/os15-s0015.json,4,4,true
819,local_qwen,os15-s0015,5,model-facing/candidate-snapshots/os15-s0015.json,4,4,true
820,local_qwen,os15-s0016,1,model-facing/candidate-snapshots/os15-s0016.json,4,4,true
821,local_qwen,os15-s0016,2,model-facing/candidate-snapshots/os15-s0016.json,4,4,true
822,local_qwen,os15-s0016,3,model-facing/candidate-snapshots/os15-s0016.json,4,4,true
823,local_qwen,os15-s0016,4,model-facing/candidate-snapshots/os15-s0016.json,4,4,true
824,local_qwen,os15-s0016,5,model-facing/candidate-snapshots/os15-s0016.json,4,4,true
825,local_qwen,os15-s0017,1,model-facing/candidate-snapshots/os15-s0017.json,4,4,true
826,local_qwen,os15-s0017,2,model-facing/candidate-snapshots/os15-s0017.json,4,4,true
827,local_qwen,os15-s0017,3,model-facing/candidate-snapshots/os15-s0017.json,4,4,true
828,local_qwen,os15-s0017,4,model-facing/candidate-snapshots/os15-s0017.json,4,4,true
829,local_qwen,os15-s0017,5,model-facing/candidate-snapshots/os15-s0017.json,4,4,true
830,local_qwen,os15-s0018,1,model-facing/candidate-snapshots/os15-s0018.json,4,4,true
831,local_qwen,os15-s0018,2,model-facing/candidate-snapshots/os15-s0018.json,4,4,true
832,local_qwen,os15-s0018,3,model-facing/candidate-snapshots/os15-s0018.json,4,4,true
833,local_qwen,os15-s0018,4,model-facing/candidate-snapshots/os15-s0018.json,4,4,true
834,local_qwen,os15-s0018,5,model-facing/candidate-snapshots/os15-s0018.json,4,4,true
835,local_qwen,os15-s0019,1,model-facing/candidate-snapshots/os15-s0019.json,4,4,true
836,local_qwen,os15-s0019,2,model-facing/candidate-snapshots/os15-s0019.json,4,4,true
837,local_qwen,os15-s0019,3,model-facing/candidate-snapshots/os15-s0019.json,4,4,true
838,local_qwen,os15-s0019,4,model-facing/candidate-snapshots/os15-s0019.json,4,4,true
839,local_qwen,os15-s0019,5,model-facing/candidate-snapshots/os15-s0019.json,4,4,true
840,local_qwen,os15-s0020,1,model-facing/candidate-snapshots/os15-s0020.json,4,4,true
841,local_qwen,os15-s0020,2,model-facing/candidate-snapshots/os15-s0020.json,4,4,true
842,local_qwen,os15-s0020,3,model-facing/candidate-snapshots/os15-s0020.json,4,4,true
843,local_qwen,os15-s0020,4,model-facing/candidate-snapshots/os15-s0020.json,4,4,true
844,local_qwen,os15-s0020,5,model-facing/candidate-snapshots/os15-s0020.json,4,4,true
845,local_qwen,os15-s0021,1,model-facing/candidate-snapshots/os15-s0021.json,4,4,true
846,local_qwen,os15-s0021,2,model-facing/candidate-snapshots/os15-s0021.json,4,4,true
847,local_qwen,os15-s0021,3,model-facing/candidate-snapshots/os15-s0021.json,4,4,true
848,local_qwen,os15-s0021,4,model-facing/candidate-snapshots/os15-s0021.json,4,4,true
849,local_qwen,os15-s0021,5,model-facing/candidate-snapshots/os15-s0021.json,4,4,true
850,local_qwen,os15-s0022,1,model-facing/candidate-snapshots/os15-s0022.json,4,4,true
851,local_qwen,os15-s0022,2,model-facing/candidate-snapshots/os15-s0022.json,4,4,true
852,local_qwen,os15-s0022,3,model-facing/candidate-snapshots/os15-s0022.json,4,4,true
853,local_qwen,os15-s0022,4,model-facing/candidate-snapshots/os15-s0022.json,4,4,true
854,local_qwen,os15-s0022,5,model-facing/candidate-snapshots/os15-s0022.json,4,4,true
855,local_qwen,os15-s0023,1,model-facing/candidate-snapshots/os15-s0023.json,4,4,true
856,local_qwen,os15-s0023,2,model-facing/candidate-snapshots/os15-s0023.json,4,4,true
857,local_qwen,os15-s0023,3,model-facing/candidate-snapshots/os15-s0023.json,4,4,true
858,local_qwen,os15-s0023,4,model-facing/candidate-snapshots/os15-s0023.json,4,4,true
859,local_qwen,os15-s0023,5,model-facing/candidate-snapshots/os15-s0023.json,4,4,true
860,local_qwen,os15-s0024,1,model-facing/candidate-snapshots/os15-s0024.json,4,4,true
861,local_qwen,os15-s0024,2,model-facing/candidate-snapshots/os15-s0024.json,4,4,true
862,local_qwen,os15-s0024,3,model-facing/candidate-snapshots/os15-s0024.json,4,4,true
